"Ano";"Mês";"UF do Produto";"Código NCM";"Descrição NCM";"Unidade estatística";"Valor US$ FOB";"US$ Frete";"US$ Seguro";"Valor US$ CIF";"Quilograma Líquido";"Quantidade Estatística"
"2003";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"4991957";"355548";"17084";"5364589";"32933523";"32933523"
"2003";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"3722197";"313967";"16555";"4052719";"25421282";"25421282"
"2003";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"3569781";"701445";"7330";"4278556";"19853077";"19853077"
"2003";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"2902987";"171604";"8665";"3083256";"21536153";"21536153"
"2003";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"2500409";"298991";"6378";"2805778";"10606829";"10606829"
"2003";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"2273799";"294396";"7531";"2575726";"10514153";"10514153"
"2003";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"2256737";"196729";"6241";"2459707";"15238158";"15238158"
"2003";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1906485";"301283";"6368";"2214136";"10789632";"10789632"
"2003";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1729593";"126252";"5856";"1861701";"15141318";"15141318"
"2003";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1705408";"208800";"3637";"1917845";"7975000";"7975000"
"2003";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1518475";"200346";"3810";"1722631";"7705627";"7705627"
"2003";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1512078";"131293";"5314";"1648685";"13549857";"13549857"
"2003";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1226733";"169020";"2867";"1398620";"6500010";"6500010"
"2003";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"984393";"78120";"5725";"1068238";"6511148";"6511148"
"2003";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"841928";"98752";"2243";"942923";"3526843";"3526843"
"2003";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"689067";"39924";"3140";"732131";"4631977";"4631977"
"2003";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"467962";"65291";"853";"534106";"2511180";"2511180"
"2003";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"465266";"38685";"334";"504285";"3224332";"3224332"
"2003";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"171982";"23661";"366";"196009";"910020";"910020"
"2003";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"60286";"6007";"0";"66293";"500003";"500003"
"2002";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"3424955";"536480";"5350";"3966785";"19160637";"19160637"
"2002";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"3369690";"305154";"19061";"3693905";"33131710";"33131710"
"2002";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"3133879";"569390";"7743";"3711012";"17978212";"17978212"
"2002";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"3110373";"775464";"5249";"3891086";"19718324";"19718324"
"2002";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"2286668";"380570";"8732";"2675970";"13751856";"13751856"
"2002";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1936733";"160991";"9576";"2107300";"17532755";"17532755"
"2002";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1902027";"184602";"7145";"2093774";"17258080";"17258080"
"2002";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1840532";"536727";"9066";"2386325";"19630021";"19630021"
"2002";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1796949";"334377";"3050";"2134376";"12535127";"12535127"
"2002";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1382811";"116043";"6910";"1505764";"12785732";"12785732"
"2002";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1353024";"102520";"2530";"1458074";"12544509";"12544509"
"2002";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1301379";"380670";"3769";"1685818";"13759535";"13759535"
"2002";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"967040";"75850";"2873";"1045763";"9559909";"9559909"
"2002";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"933953";"68000";"2236";"1004189";"8526295";"8526295"
"2002";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"889594";"75920";"4123";"969637";"9372399";"9372399"
"2002";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"829273";"172136";"3465";"1004874";"6184087";"6184087"
"2002";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"813805";"64000";"4168";"881973";"8067735";"8067735"
"2002";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"802472";"218486";"3971";"1024929";"8390940";"8390940"
"2002";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"796323";"232347";"4286";"1032956";"8909321";"8909321"
"2002";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"708650";"53108";"1848";"763606";"6241930";"3244930"
"2002";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"581744";"91487";"1077";"674308";"3307970";"3307970"
"2002";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"501516";"133900";"2800";"638216";"5143980";"5143980"
"2002";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"321501";"24600";"1536";"347637";"3095326";"3095326"
"2002";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"246472";"42554";"256";"289282";"2269206";"2269206"
"2002";"08. Agosto";"Paraná";"28141000";"Amoníaco anidro";"QUILOGRAMA LIQUIDO";"124757";"11503";"0";"136260";"1000137";"1000137"
"2002";"05. Maio";"Paraná";"28141000";"Amoníaco anidro";"QUILOGRAMA LIQUIDO";"24326";"2900";"8";"27234";"200064";"200064"
"2002";"02. Fevereiro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"10796";"1714";"0";"12510";"12571";"12571"
"2002";"08. Agosto";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"7856";"2078";"0";"9934";"18078";"18078"
"2002";"12. Dezembro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"1418";"60";"0";"1478";"950";"950"
"2001";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"4119721";"368981";"16500";"4505202";"34816489";"32813132"
"2001";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"2582254";"170610";"2677";"2755541";"19275658";"19275658"
"2001";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"2228071";"350215";"11111";"2589397";"12495920";"12495920"
"2001";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"2114204";"166333";"8276";"2288813";"20526444";"20526444"
"2001";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1988344";"326533";"12591";"2327468";"9622299";"9622299"
"2001";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1975858";"187005";"8027";"2170890";"20133689";"19124804"
"2001";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1926922";"242244";"4167";"2173333";"8980489";"8980489"
"2001";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1566592";"172443";"3772";"1742807";"6575915";"6575915"
"2001";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1564385";"136300";"4867";"1705552";"15650556";"15650556"
"2001";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1316501";"182952";"4541";"1503994";"6524927";"6524927"
"2001";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1271938";"110792";"6395";"1389125";"3532928";"3532928"
"2001";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1191639";"104953";"5543";"1302135";"11638459";"11638459"
"2001";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1165067";"171872";"3489";"1340428";"5926610";"5926610"
"2001";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1014002";"299170";"4975";"1318147";"10684644";"10684644"
"2001";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1010518";"124740";"3105";"1138363";"4422266";"4422266"
"2001";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"813615";"213278";"4386";"1031279";"7616776";"7616776"
"2001";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"736418";"176400";"3502";"916320";"6293274";"6293274"
"2001";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"704144";"255000";"325";"959469";"8525727";"8525727"
"2001";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"571831";"168140";"2626";"742597";"5780000";"5780000"
"2001";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"430221";"29074";"1280";"460575";"3506099";"3506099"
"2001";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"425599";"28702";"801";"455102";"3526244";"3526244"
"2001";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"414281";"33601";"2389";"450271";"4208305";"4208305"
"2001";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"56762";"4189";"157";"61108";"527398";"527398"
"2001";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"44995";"4000";"295";"49290";"499948";"499948"
"2001";"10. Outubro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"10530";"2056";"0";"12586";"9530";"9530"
"2001";"05. Maio";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"10486";"1120";"0";"11606";"5000";"5000"
"2001";"11. Novembro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"10138";"1585";"0";"11723";"9280";"9280"
"2001";"02. Fevereiro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"5816";"1173";"0";"6989";"7241";"7241"
"2000";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"9744313";"625091";"27378";"10396782";"69962269";"62467859"
"2000";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"6876738";"403380";"19905";"7300023";"46301374";"40806874"
"2000";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"6274916";"443197";"13555";"6731668";"45748262";"45748262"
"2000";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"3035307";"441002";"8580";"3484889";"15182674";"15182674"
"2000";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"2944642";"254504";"2935";"3202081";"30494581";"9259966"
"2000";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"2416361";"344667";"26337";"2787365";"12792480";"12792480"
"2000";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1831115";"156892";"4618";"1992625";"17492729";"13696529"
"2000";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1739790";"156543";"10077";"1906410";"14035297";"14035297"
"2000";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1402652";"140530";"2538";"1545720";"15307732";"8016371"
"2000";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1381176";"173246";"5297";"1559719";"16893095";"16893095"
"2000";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1365558";"192463";"2560";"1560581";"6582616";"6582616"
"2000";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1206822";"161719";"3435";"1371976";"6132696";"6132696"
"2000";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1065940";"292260";"4871";"1363071";"10183773";"10183773"
"2000";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1039347";"66400";"1963";"1107710";"8320120";"4324120"
"2000";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"941081";"297607";"2277";"1240965";"11479538";"11479538"
"2000";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"917088";"182813";"965";"1100866";"7031262";"7031262"
"2000";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"908977";"159036";"3718";"1071731";"6012088";"6012088"
"2000";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"816395";"212764";"3322";"1032481";"8382762";"8382762"
"2000";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"626160";"115437";"2806";"744403";"4378127";"4378127"
"2000";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"598714";"48366";"3026";"650106";"6045742";"6045742"
"2000";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"539889";"77579";"2424";"619892";"6867552";"6867552"
"2000";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"391500";"103200";"1711";"496411";"4200000";"4200000"
"2000";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"128063";"51750";"0";"179813";"1500000";"1500000"
"2000";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"82326";"10500";"0";"92826";"1048740";"1048740"
"2000";"09. Setembro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"23";"141";"0";"164";"1";"1"
"2000";"02. Fevereiro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"1";"1";"0";"2";"0";"0"
"1999";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"3458070";"433549";"12775";"3904394";"44885875";"44885875"
"1999";"03. Março";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"2629993";"256563";"0";"2886556";"31309440";"31309"
"1999";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"2280441";"213824";"2791";"2497056";"26503561";"7241183"
"1999";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1568654";"156632";"6253";"1731539";"19578950";"19578950"
"1999";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1358753";"160987";"4310";"1524050";"14742740";"14742740"
"1999";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1121832";"258537";"2704";"1383073";"11176458";"11176458"
"1999";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"958697";"220032";"1504";"1180233";"9150999";"9150999"
"1999";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"888313";"242970";"1807";"1133090";"9332770";"9332770"
"1999";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"668187";"238749";"1707";"908643";"9210307";"9210307"
"1999";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"650438";"98698";"5674";"754810";"8239550";"8239550"
"1999";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"603322";"140925";"3091";"747338";"5397935";"5397935"
"1999";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"370932";"195083";"814";"566829";"7526440";"7526440"
"1999";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"333372";"81900";"1246";"416518";"3136139";"3136139"
"1999";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"309030";"109502";"1256";"419788";"4154651";"4154651"
"1999";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"260072";"81900";"1026";"342998";"3142860";"3142860"
"1999";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"244902";"92053";"1011";"337966";"3498390";"3498390"
"1999";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"202049";"61278";"790";"264117";"2369516";"2369516"
"1999";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"168800";"25632";"332";"194764";"2443891";"2443890"
"1999";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"145404";"19378";"0";"164782";"1938720";"1938720"
"1999";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"136689";"21400";"282";"158371";"1934550";"1934550"
"1999";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"124958";"12467";"792";"138217";"1561970";"1561970"
"1999";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"65276";"9400";"448";"75124";"900360";"900360"
"1998";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"2626340";"341419";"4151";"2971910";"28349070";"28349070"
"1998";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1584442";"192264";"6306";"1783012";"16233100";"16233100"
"1998";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1201023";"99711";"3584";"1304318";"12275833";"11284945"
"1998";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"1110665";"165861";"2625";"1279151";"6656346";"6656346"
"1998";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1016018";"102975";"2951";"1121944";"10114559";"10114559"
"1998";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"645568";"241515";"1395";"888478";"9285925";"9285925"
